word	pinyin	rank	doc_freq	level	source
出师未捷身先死			174		THUOCL
假作真时真亦假			173		THUOCL
居庙堂之高			169		THUOCL
不知其可也			168		THUOCL
可望不可即			168		THUOCL
天将降大任于斯人也			168		THUOCL
必先苦其心志			167		THUOCL
少小离家老大回			166		THUOCL
位卑未敢忘忧国			161		THUOCL
人约黄昏后			160		THUOCL
历览前贤国与家			160		THUOCL
王顾左右而言他			159		THUOCL
虽千万人吾往矣			159		THUOCL
蜡炬成灰泪始干			159		THUOCL
两岸猿声啼不住			158		THUOCL
兄弟阋于墙			158		THUOCL
天然去雕饰			158		THUOCL
擒贼先擒王			156		THUOCL
低头思故乡			155		THUOCL
濯清涟而不妖			155		THUOCL
疾风知劲草			154		THUOCL
万里尚为邻			153		THUOCL
人间四月芳菲尽			152		THUOCL
踏破铁鞋无觅处			151		THUOCL
一桥飞架南北			150		THUOCL
烟花三月下扬州			148		THUOCL
不带走一片云彩			147		THUOCL
可以正衣冠			147		THUOCL
乱云飞渡仍从容			146		THUOCL
数风流人物			145		THUOCL
人老心不老			144		THUOCL
最忆是杭州			144		THUOCL
衣带渐宽终不悔			144		THUOCL
为伊消得人憔悴			143		THUOCL
宜将剩勇追穷寇			143		THUOCL
以百姓心为心			142		THUOCL
相知无远近			142		THUOCL
远近高低各不同			142		THUOCL
四十而不惑			141		THUOCL
水至清则无鱼			140		THUOCL
贫贱夫妻百事哀			140		THUOCL
非宁静无以致远			140		THUOCL
人生若只如初见			139		THUOCL
大珠小珠落玉盘			139		THUOCL
少壮不努力			139		THUOCL
一日之计在于晨			138		THUOCL
当春乃发生			138		THUOCL
把酒问青天			138		THUOCL
旧时王谢堂前燕			138		THUOCL
逝者如斯夫			138		THUOCL
沉舟侧畔千帆过			137		THUOCL
胜似闲庭信步			137		THUOCL
问渠那得清如许			137		THUOCL
春风得意马蹄疾			136		THUOCL
病树前头万木春			136		THUOCL
问君能有几多愁			136		THUOCL
一片冰心在玉壶			135		THUOCL
天生我材必有用			135		THUOCL
为赋新词强说愁			134		THUOCL
人生七十古来稀			134		THUOCL
厚积而薄发			134		THUOCL
心有灵犀一点通			134		THUOCL
敢叫日月换新天			134		THUOCL
见不善如探汤			134		THUOCL
有恒产者有恒心			133		THUOCL
名不正则言不顺			132		THUOCL
春风送暖入屠苏			132		THUOCL
五十而知天命			130		THUOCL
男女授受不亲			130		THUOCL
万水千山只等闲			129		THUOCL
黄河之水天上来			128		THUOCL
举杯邀明月			127		THUOCL
曾经沧海难为水			127		THUOCL
有缘千里来相会			127		THUOCL
见善如不及			127		THUOCL
到中流击水			126		THUOCL
月有阴晴圆缺			126		THUOCL
风雪夜归人			126		THUOCL
门前冷落车马稀			125		THUOCL
可上九天揽月			124		THUOCL
国以民为本			124		THUOCL
路有冻死骨			123		THUOCL
人逢喜事精神爽			122		THUOCL
人间万事出艰辛			122		THUOCL
人生不如意			121		THUOCL
无官一身轻			121		THUOCL
朱门酒肉臭			121		THUOCL
良药苦口利于病			121		THUOCL
莫道君行早			121		THUOCL
虽九死其犹未悔			121		THUOCL
那人却在灯火阑珊处			121		THUOCL
大漠孤烟直			119		THUOCL
祸患常积于忽微			119		THUOCL
不破楼兰终不还			118		THUOCL
唤起工农千百万			118		THUOCL
木受绳则直			118		THUOCL
一寸光阴一寸金			117		THUOCL
横眉冷对千夫指			117		THUOCL
葡萄美酒夜光杯			117		THUOCL
长河落日圆			117		THUOCL
霜叶红于二月花			117		THUOCL
非淡泊无以明志			117		THUOCL
无限风光在险峰			116		THUOCL
此时无声胜有声			116		THUOCL
哀民生之多艰			115		THUOCL
必有我师焉			115		THUOCL
清水出芙蓉			115		THUOCL
环球同此凉热			114		THUOCL
花无百日红			114		THUOCL
八千里路云和月			113		THUOCL
可下五洋捉鳖			113		THUOCL
百万雄师过大江			113		THUOCL
人面桃花相映红			111		THUOCL
以及人之幼			111		THUOCL
洛阳亲友如相问			111		THUOCL
老夫聊发少年狂			111		THUOCL
金就砺则利			111		THUOCL
下笔如有神			110		THUOCL
万紫千红总是春			109		THUOCL
壮观天下无			109		THUOCL
老大徒伤悲			109		THUOCL
为他人作嫁衣裳			108		THUOCL
不如退而结网			107		THUOCL
忠言逆耳利于行			107		THUOCL
春种一粒粟			106		THUOCL
踏遍青山人未老			105		THUOCL
不能成方圆			104		THUOCL
民无信不立			104		THUOCL
淡妆浓抹总相宜			104		THUOCL
莫道桑榆晚			104		THUOCL
当惊世界殊			103		THUOCL
若要人不知			103		THUOCL
仕而优则学			102		THUOCL
总把新桃换旧符			102		THUOCL
无可奈何花落去			102		THUOCL
往来无白丁			101		THUOCL
日啖荔枝三百颗			101		THUOCL
长沙马王堆汉墓			101		THUOCL
忧国不谋身			100		THUOCL
通古今之变			100		THUOCL
一骑红尘妃子笑			99		THUOCL
借问酒家何处有			99		THUOCL
十年生死两茫茫			99		THUOCL
女为悦己者容			99		THUOCL
意恐迟迟归			99		THUOCL
清泉石上流			99		THUOCL
牧童遥指杏花村			99		THUOCL
昨夜西风凋碧树			98		THUOCL
雨打风吹去			98		THUOCL
临行密密缝			97		THUOCL
南朝四百八十寺			97		THUOCL
徒善不足以为政			96		THUOCL
国人皆曰可杀			95		THUOCL
天下无难事			95		THUOCL
歌诗合为事而作			95		THUOCL
重上井冈山			95		THUOCL
一行白鹭上青天			94		THUOCL
于我如浮云			94		THUOCL
知之为知之			94		THUOCL
防范胜于救灾			94		THUOCL
黑云压城城欲摧			94		THUOCL
只是近黄昏			93		THUOCL
望尽天涯路			93		THUOCL
千里送鹅毛			92		THUOCL
虽然在城市			92		THUOCL
春风又绿江南岸			91		THUOCL
近乡情更怯			91		THUOCL
人固有一死			90		THUOCL
化作春泥更护花			90		THUOCL
同是天涯沦落人			90		THUOCL
士为知己者死			90		THUOCL
一年十二月			89		THUOCL
八月十八潮			89		THUOCL
旧貌变新颜			89		THUOCL
此事古难全			89		THUOCL
相看两不厌			89		THUOCL
自信人生二百年			89		THUOCL
谈笑有鸿儒			89		THUOCL
处处闻啼鸟			88		THUOCL
花落知多少			88		THUOCL
荆轲刺秦王			88		THUOCL
问苍茫大地			88		THUOCL
乡音无改鬓毛衰			87		THUOCL
众人皆醉我独醒			87		THUOCL
来者犹可追			87		THUOCL
水善利万物而不争			87		THUOCL
国人杀之也			86		THUOCL
左右皆曰可杀			86		THUOCL
弄潮儿向涛头立			86		THUOCL
民亦忧其忧			86		THUOCL
诸大夫皆曰可杀			86		THUOCL
门前冷落鞍马稀			86		THUOCL
不知为不知			85		THUOCL
不管风吹浪打			85		THUOCL
决胜千里之外			85		THUOCL
扶摇直上九万里			85		THUOCL
见贤思齐焉			85		THUOCL
人穷志不穷			84		THUOCL
千里马常有			84		THUOCL
君子之德风			83		THUOCL
天翻地覆慨而慷			83		THUOCL
忧民之忧者			83		THUOCL
曲径通幽处			83		THUOCL
一日看尽长安花			82		THUOCL
不知今夕何夕			82		THUOCL
云深不知处			82		THUOCL
亦使后人而复哀后人也			82		THUOCL
千里江陵一日还			82		THUOCL
寂寞空庭春欲晚			82		THUOCL
水击三千里			82		THUOCL
不坠青云之志			81		THUOCL
不辞长作岭南人			81		THUOCL
卷起千堆雪			81		THUOCL
君子喻于义			81		THUOCL
小人之德草			81		THUOCL
往者不可谏			81		THUOCL
疑是地上霜			81		THUOCL
疑是银河落九天			81		THUOCL
花重锦官城			81		THUOCL
一岁一枯荣			80		THUOCL
不义而富且贵			80		THUOCL
人生得意须尽欢			80		THUOCL
坐看云起时			80		THUOCL
烽火连三月			80		THUOCL
窗含西岭千秋雪			80		THUOCL
蚍蜉撼大树			80		THUOCL
铁杵磨成针			80		THUOCL
长太息以掩涕兮			80		THUOCL
不爱红装爱武装			79		THUOCL
人有悲欢离合			79		THUOCL
使老有所终			79		THUOCL
吾道一以贯之			79		THUOCL
新松恨不高千尺			79		THUOCL
小人长戚戚			78		THUOCL
