word	pinyin	rank	doc_freq	level	source
老舍			1965		THUOCL
杨林			1955		THUOCL
贝克汉姆			1953		THUOCL
郭沫若			1948		THUOCL
罗纳德			1944		THUOCL
杨澜			1934		THUOCL
李冰冰			1932		THUOCL
马里奥			1928		THUOCL
张英			1922		THUOCL
陈波			1912		THUOCL
罗兰			1908		THUOCL
周迅			1903		THUOCL
雍正			1897		THUOCL
耿直			1891		THUOCL
拉塞尔			1883		THUOCL
张立群			1874		THUOCL
李小龙			1871		THUOCL
嘉庆			1870		THUOCL
白鹤			1868		THUOCL
炎帝			1866		THUOCL
黄勇			1866		THUOCL
拿破仑			1862		THUOCL
周星驰			1848		THUOCL
王婷婷			1848		THUOCL
方舟子			1846		THUOCL
陈曦			1845		THUOCL
崔健			1839		THUOCL
高旭			1837		THUOCL
海伦			1833		THUOCL
韩红			1832		THUOCL
高晓松			1826		THUOCL
王群			1816		THUOCL
张琳			1813		THUOCL
纳尔逊			1810		THUOCL
陈坤			1807		THUOCL
培根			1805		THUOCL
王蒙			1802		THUOCL
江华			1801		THUOCL
甘地			1790		THUOCL
郎朗			1786		THUOCL
王茜			1785		THUOCL
谢赫			1776		THUOCL
王杰			1772		THUOCL
郭涛			1771		THUOCL
巴特尔			1767		THUOCL
陈龙			1763		THUOCL
凌云			1762		THUOCL
李钢			1762		THUOCL
谢霆锋			1762		THUOCL
陈俊			1762		THUOCL
方方			1757		THUOCL
克里斯蒂			1753		THUOCL
张国强			1752		THUOCL
苏轼			1750		THUOCL
丁伟			1748		THUOCL
孙乾			1747		THUOCL
梅贻琦			1741		THUOCL
刘歆			1738		THUOCL
刘铮			1737		THUOCL
宋祖英			1737		THUOCL
杨利伟			1728		THUOCL
李颖			1724		THUOCL
加里			1715		THUOCL
陈锡文			1702		THUOCL
陈悦			1698		THUOCL
张骏			1697		THUOCL
王晶			1691		THUOCL
刘容			1688		THUOCL
李晶			1684		THUOCL
林益世			1684		THUOCL
耶稣			1683		THUOCL
蒙蒂			1679		THUOCL
朱清时			1677		THUOCL
道格拉斯			1677		THUOCL
陈凯歌			1676		THUOCL
惠灵顿			1674		THUOCL
陈红			1674		THUOCL
本杰明			1671		THUOCL
高升			1671		THUOCL
杨幂			1668		THUOCL
黄磊			1668		THUOCL
蒋经国			1663		THUOCL
张国立			1662		THUOCL
李磊			1662		THUOCL
贝多芬			1662		THUOCL
邓超			1662		THUOCL
陶然			1662		THUOCL
张柏芝			1661		THUOCL
姜文			1657		THUOCL
庄子			1655		THUOCL
吴忠			1648		THUOCL
杨锋			1644		THUOCL
尚书			1643		THUOCL
南安			1635		THUOCL
李大钊			1634		THUOCL
奥斯曼			1631		THUOCL
咸丰			1629		THUOCL
曾国藩			1629		THUOCL
白石			1629		THUOCL
弗朗西斯			1628		THUOCL
杨威			1623		THUOCL
刘烨			1619		THUOCL
北岛			1617		THUOCL
高健			1614		THUOCL
葛优			1613		THUOCL
蔡元培			1603		THUOCL
包公			1600		THUOCL
特里			1600		THUOCL
阿拉法特			1592		THUOCL
张骞			1591		THUOCL
本雅明			1591		THUOCL
张靓颖			1589		THUOCL
王震			1587		THUOCL
邓肯			1583		THUOCL
陈奕迅			1575		THUOCL
李晖			1572		THUOCL
李铭			1572		THUOCL
梁朝伟			1572		THUOCL
李霞			1567		THUOCL
奥尼尔			1561		THUOCL
霍金			1559		THUOCL
胡军			1553		THUOCL
富平			1549		THUOCL
李靖			1548		THUOCL
彭德怀			1547		THUOCL
长文			1547		THUOCL
高翔			1544		THUOCL
雨果			1540		THUOCL
韦伯			1533		THUOCL
李开复			1530		THUOCL
张鹏翔			1528		THUOCL
邓丽君			1528		THUOCL
恩格斯			1527		THUOCL
王力宏			1524		THUOCL
王雷			1519		THUOCL
莫扎特			1513		THUOCL
曹景行			1504		THUOCL
王慧			1497		THUOCL
陈丽娜			1496		THUOCL
克劳斯			1493		THUOCL
希尔			1487		THUOCL
舒淇			1486		THUOCL
冯骥才			1484		THUOCL
徐艳			1483		THUOCL
周鸿祎			1481		THUOCL
宋丹丹			1475		THUOCL
花木兰			1472		THUOCL
王明			1471		THUOCL
莫里斯			1465		THUOCL
周立波			1460		THUOCL
嘉靖			1458		THUOCL
吴强			1454		THUOCL
玄奘			1453		THUOCL
孙权			1452		THUOCL
吴鹏			1451		THUOCL
越中			1451		THUOCL
奥斯汀			1449		THUOCL
希尔顿			1448		THUOCL
王建华			1446		THUOCL
于丹			1445		THUOCL
亨特			1442		THUOCL
李丰			1440		THUOCL
周涛			1435		THUOCL
魏巍			1434		THUOCL
徐辉			1433		THUOCL
濮存昕			1432		THUOCL
刘磊			1429		THUOCL
潘多拉			1424		THUOCL
赵伟			1423		THUOCL
马歇尔			1421		THUOCL
孙楠			1420		THUOCL
陈诚			1420		THUOCL
蔡依林			1417		THUOCL
陈独秀			1414		THUOCL
井上			1412		THUOCL
西哈努克			1412		THUOCL
行一			1409		THUOCL
杨平			1405		THUOCL
叶剑英			1401		THUOCL
甘露			1401		THUOCL
张颖			1398		THUOCL
沈从文			1395		THUOCL
凯撒			1389		THUOCL
巴金			1386		THUOCL
车正			1385		THUOCL
高邮			1385		THUOCL
李鸿章			1379		THUOCL
马可			1379		THUOCL
释迦牟尼			1378		THUOCL
武则天			1377		THUOCL
陆川			1377		THUOCL
陈峰			1376		THUOCL
马骏			1367		THUOCL
李扬			1362		THUOCL
雷恺			1362		THUOCL
张爱玲			1361		THUOCL
杨婷			1361		THUOCL
王维			1361		THUOCL
三毛			1360		THUOCL
季羡林			1360		THUOCL
琼瑶			1360		THUOCL
徐兢			1358		THUOCL
朱华			1358		THUOCL
田边			1358		THUOCL
张虎			1357		THUOCL
刘鑫			1356		THUOCL
王博			1354		THUOCL
朱军			1353		THUOCL
李雪			1351		THUOCL
陈元			1347		THUOCL
赵丹			1345		THUOCL
奥德赛			1343		THUOCL
穆勒			1338		THUOCL
吐尔逊			1329		THUOCL
福尔摩斯			1328		THUOCL
张震			1325		THUOCL
姜昆			1324		THUOCL
卡内基			1321		THUOCL
王建			1320		THUOCL
兴安			1319		THUOCL
李想			1319		THUOCL
富兰克林			1318		THUOCL
陈纳德			1318		THUOCL
刘贤			1317		THUOCL
米切尔			1316		THUOCL
阿兰			1310		THUOCL
洛朗			1307		THUOCL
西施			1307		THUOCL
李建军			1306		THUOCL
张学友			1305		THUOCL
梁思成			1305		THUOCL
胡斌			1304		THUOCL
叶利钦			1294		THUOCL
蒙娜丽莎			1290		THUOCL
白居易			1288		THUOCL
王川			1286		THUOCL
路德			1282		THUOCL
吴敬琏			1279		THUOCL
阿扁			1279		THUOCL
梅子			1276		THUOCL
穆沙拉夫			1275		THUOCL
高波			1275		THUOCL
杨娟			1274		THUOCL
汉密尔顿			1273		THUOCL
康有为			1268		THUOCL
陈东			1267		THUOCL
冰心			1266		THUOCL
宋教仁			1266		THUOCL
刘宁			1265		THUOCL
马拉多纳			1265		THUOCL
胡耀邦			1263		THUOCL
戈尔巴乔夫			1262		THUOCL
张博			1259		THUOCL
张飞			1259		THUOCL
伏特			1252		THUOCL
奥列格			1251		THUOCL
那英			1250		THUOCL
罗曼			1249		THUOCL
贾平凹			1249		THUOCL
孙红雷			1246		THUOCL
林则徐			1241		THUOCL
张凯			1239		THUOCL
施瓦辛格			1239		THUOCL
左权			1236		THUOCL
钱钟书			1236		THUOCL
李群			1235		THUOCL
爱迪生			1235		THUOCL
陶渊明			1228		THUOCL
肖刚			1224		THUOCL
郑渊洁			1224		THUOCL
梁军			1221		THUOCL
张海迪			1220		THUOCL
肯尼			1219		THUOCL
张国荣			1214		THUOCL
黄宏			1214		THUOCL
宋晓军			1213		THUOCL
康德			1212		THUOCL
布莱克			1210		THUOCL
林佳龙			1210		THUOCL
李冲			1208		THUOCL
亚当斯			1205		THUOCL
毕晓普			1205		THUOCL
余秋雨			1203		THUOCL
何炅			1200		THUOCL
刘备			1199		THUOCL
布拉特			1196		THUOCL
刘嘉玲			1195		THUOCL
奥利弗			1195		THUOCL
韩冰			1195		THUOCL
冈萨雷斯			1193		THUOCL
巴曙松			1191		THUOCL
廖新波			1191		THUOCL
罗生门			1191		THUOCL
高平			1191		THUOCL
刘洪			1187		THUOCL
郭富城			1181		THUOCL
巴拉迪			1173		THUOCL
大禹			1172		THUOCL
张云飞			1171		THUOCL
曹雪芹			1165		THUOCL
王曦			1165		THUOCL
金九			1165		THUOCL
格兰特			1164		THUOCL
聂荣臻			1163		THUOCL
胡鞍钢			1162		THUOCL
戈尔			1161		THUOCL
郎平			1160		THUOCL
司马迁			1156		THUOCL
林峰			1153		THUOCL
周润发			1151		THUOCL
墨菲			1151		THUOCL
谷雨			1149		THUOCL
佟大为			1143		THUOCL
卡米拉			1138		THUOCL
布鲁诺			1137		THUOCL
海阳			1136		THUOCL
彭帅			1135		THUOCL
杜鲁门			1134		THUOCL
杨坤			1133		THUOCL
郭强			1133		THUOCL
宋美龄			1132		THUOCL
纳达尔			1132		THUOCL
高敏			1131		THUOCL
李艳			1127		THUOCL
洪波			1127		THUOCL
张之洞			1123		THUOCL
杨振宁			1122		THUOCL
丁俊晖			1118		THUOCL
张志强			1118		THUOCL
汪涵			1115		THUOCL
罗素			1114		THUOCL
谢娜			1107		THUOCL
贝利			1104		THUOCL
科菲			1101		THUOCL
迪奥			1100		THUOCL
王羲之			1097		THUOCL
杨扬			1095		THUOCL
霍夫曼			1095		THUOCL
李迪			1094		THUOCL
刘伯承			1090		THUOCL
朱伟			1090		THUOCL
张炜			1087		THUOCL
歌德			1084		THUOCL
爱德华兹			1084		THUOCL
陈晓东			1082		THUOCL
安徒生			1080		THUOCL
王建民			1078		THUOCL
马林			1078		THUOCL
慈禧			1074		THUOCL
海明威			1074		THUOCL
李亚鹏			1072		THUOCL
林徽因			1071		THUOCL
周平			1070		THUOCL
张杨			1069		THUOCL
海清			1069		THUOCL
愚公			1068		THUOCL
胡明			1067		THUOCL
陈其迈			1067		THUOCL
罗纳尔多			1066		THUOCL
朱虹			1064		THUOCL
王旭东			1064		THUOCL
艾森豪威尔			1064		THUOCL
伊藤			1059		THUOCL
甄子丹			1059		THUOCL
王亚楠			1058		THUOCL
徐松			1057		THUOCL
沃森			1055		THUOCL
贝恩			1055		THUOCL
格雷			1052		THUOCL
张茜			1048		THUOCL
柳青			1048		THUOCL
郑洁			1048		THUOCL
李维			1047		THUOCL
胡蝶			1047		THUOCL
赵忠祥			1047		THUOCL
永昌			1045		THUOCL
王旭			1045		THUOCL
吴军			1044		THUOCL
夏雨			1042		THUOCL
吴兰			1041		THUOCL
刘晓庆			1039		THUOCL
宁平			1039		THUOCL
张茂			1036		THUOCL
马芳			1035		THUOCL
元朗			1033		THUOCL
凯莉			1033		THUOCL
刘文			1032		THUOCL
高阳			1032		THUOCL
张锐			1031		THUOCL
徐克			1031		THUOCL
小新			1030		THUOCL
鲁班			1029		THUOCL
杨雪			1028		THUOCL
林俊杰			1028		THUOCL
元让			1026		THUOCL
春树			1025		THUOCL
罗丹			1025		THUOCL
马健			1025		THUOCL
王家卫			1024		THUOCL
费德勒			1024		THUOCL
韩庚			1021		THUOCL
周瑜			1017		THUOCL
张国华			1016		THUOCL
张雪松			1015		THUOCL
皮尔斯			1015		THUOCL
吴伟			1012		THUOCL
建公			1010		THUOCL
李时珍			1010		THUOCL
董必武			1007		THUOCL
吴琼			1003		THUOCL
王珏			1003		THUOCL
巩俐			1001		THUOCL
