word	pinyin	rank	doc_freq	level	source
青木瓜			6075		THUOCL
烧麦			6069		THUOCL
番石榴			6068		THUOCL
米糕			6060		THUOCL
牦牛肉			6035		THUOCL
金桔			6018		THUOCL
米皮			6004		THUOCL
甜甜圈			6001		THUOCL
甜面酱			5999		THUOCL
脱脂牛奶			5991		THUOCL
鱼罐头			5838		THUOCL
水果沙拉			5830		THUOCL
辣子鸡			5823		THUOCL
羊肉泡馍			5821		THUOCL
五香粉			5794		THUOCL
泡芙			5780		THUOCL
三道茶			5767		THUOCL
桂林米粉			5755		THUOCL
覆盆子			5741		THUOCL
薄荷叶			5738		THUOCL
黄花鱼			5718		THUOCL
菜豆腐			5668		THUOCL
蓝城			5658		THUOCL
朗姆酒			5651		THUOCL
奶汤			5648		THUOCL
金华火腿			5634		THUOCL
抗坏血酸			5600		THUOCL
丁酸			5596		THUOCL
壳聚糖			5590		THUOCL
烤乳猪			5581		THUOCL
东坡肉			5563		THUOCL
鱼露			5546		THUOCL
聚乙烯醇			5524		THUOCL
炒栗子			5519		THUOCL
糖醋排骨			5465		THUOCL
汇泉			5422		THUOCL
磷酸二氢钾			5419		THUOCL
佛跳墙			5400		THUOCL
咸亨			5380		THUOCL
沙士			5368		THUOCL
阳春面			5353		THUOCL
鲥鱼			5331		THUOCL
葡萄糖酸钙			5330		THUOCL
稻花香			5282		THUOCL
叉烧包			5272		THUOCL
香辣蟹			5265		THUOCL
鸡杂			5264		THUOCL
速溶咖啡			5246		THUOCL
老边			5240		THUOCL
西冷			5235		THUOCL
巧克力蛋糕			5229		THUOCL
消泡剂			5225		THUOCL
便宜坊			5219		THUOCL
冰沙			5177		THUOCL
野猪肉			5177		THUOCL
苹果派			5128		THUOCL
胭脂红			5119		THUOCL
龟苓膏			5113		THUOCL
猴头菇			5108		THUOCL
氯化钙			5105		THUOCL
酸辣粉			5104		THUOCL
豆腐乳			5098		THUOCL
龙虎斗			5052		THUOCL
鼠尾草			5040		THUOCL
酒石酸			5034		THUOCL
山梨酸			4922		THUOCL
牛肉片			4906		THUOCL
长豆			4900		THUOCL
莼菜			4885		THUOCL
甜蜜素			4863		THUOCL
鱿鱼丝			4847		THUOCL
慕斯			4835		THUOCL
豆腐汤			4822		THUOCL
玉兰片			4819		THUOCL
锅盔			4814		THUOCL
虾球			4811		THUOCL
百里香			4791		THUOCL
两张皮			4787		THUOCL
牛肉丸			4786		THUOCL
椰奶			4721		THUOCL
非常可乐			4685		THUOCL
硫酸亚铁			4664		THUOCL
香蕉船			4640		THUOCL
绿豆糕			4620		THUOCL
毛肚			4606		THUOCL
锅边			4605		THUOCL
卡赛			4584		THUOCL
三得利			4581		THUOCL
文昌鸡			4556		THUOCL
皮蛋瘦肉粥			4539		THUOCL
干丝			4535		THUOCL
金威啤酒			4514		THUOCL
金鸡独立			4492		THUOCL
黄面			4479		THUOCL
蛋黄派			4454		THUOCL
姜糖			4444		THUOCL
奶皮			4431		THUOCL
荣氏			4413		THUOCL
白肚			4399		THUOCL
绿豆粥			4399		THUOCL
花椒粉			4377		THUOCL
云雾茶			4364		THUOCL
虾饺			4346		THUOCL
米茶			4343		THUOCL
黑椒			4343		THUOCL
粉蒸肉			4323		THUOCL
碳酸钠			4319		THUOCL
豆腐花			4319		THUOCL
松糕			4309		THUOCL
拉条			4292		THUOCL
红烧鱼			4275		THUOCL
杏花楼			4272		THUOCL
转面			4249		THUOCL
莜面			4242		THUOCL
诺丽			4240		THUOCL
烤地瓜			4214		THUOCL
甜汤			4200		THUOCL
醪糟			4200		THUOCL
梭子蟹			4195		THUOCL
大盘鸡			4189		THUOCL
甜茶			4172		THUOCL
盐水鸭			4166		THUOCL
硝酸钠			4137		THUOCL
春饼			4105		THUOCL
珠江啤酒			4105		THUOCL
杏核			4092		THUOCL
汤类			4086		THUOCL
辣白菜			4067		THUOCL
酸汤鱼			4062		THUOCL
广州酒家			4048		THUOCL
黄袍加身			4031		THUOCL
黄山毛峰			4018		THUOCL
爱尔兰咖啡			4017		THUOCL
冰醋酸			4012		THUOCL
耳朵眼			4011		THUOCL
云吞面			3989		THUOCL
狗不理包子			3981		THUOCL
百鸟朝凤			3979		THUOCL
猫耳朵			3978		THUOCL
白灼			3973		THUOCL
肉罐头			3972		THUOCL
嘉吉			3939		THUOCL
糖炒栗子			3936		THUOCL
谭鱼头			3930		THUOCL
韭黄			3930		THUOCL
二龙戏珠			3905		THUOCL
南美白对虾			3902		THUOCL
煎饼果子			3896		THUOCL
麦片粥			3878		THUOCL
沙枣			3854		THUOCL
花根			3843		THUOCL
加去			3840		THUOCL
金酒			3833		THUOCL
玉米饼			3818		THUOCL
金种子			3794		THUOCL
担担面			3792		THUOCL
蒸馏酒			3746		THUOCL
宫保鸡			3741		THUOCL
茶树菇			3708		THUOCL
锦芳			3704		THUOCL
浓缩果汁			3697		THUOCL
米糖			3685		THUOCL
串串香			3679		THUOCL
刀狼			3665		THUOCL
牛肝菌			3661		THUOCL
肌醇			3661		THUOCL
丁酮			3658		THUOCL
西湖醋			3651		THUOCL
玫瑰果			3642		THUOCL
牛舌			3641		THUOCL
豆沙包			3636		THUOCL
陶然居			3626		THUOCL
西湖醋鱼			3607		THUOCL
咖喱粉			3590		THUOCL
硫酸锌			3546		THUOCL
烤羊腿			3544		THUOCL
宫保鸡丁			3523		THUOCL
马奶酒			3521		THUOCL
广东菜			3514		THUOCL
沙田柚			3510		THUOCL
黑啤酒			3499		THUOCL
苯甲酸钠			3490		THUOCL
毛桃			3489		THUOCL
湖南菜			3485		THUOCL
糖精钠			3483		THUOCL
卤蛋			3474		THUOCL
鱼火锅			3472		THUOCL
猪大肠			3470		THUOCL
热酒			3467		THUOCL
灌汤包			3466		THUOCL
长寿面			3465		THUOCL
丰泽园			3462		THUOCL
红橙			3459		THUOCL
香飘飘			3459		THUOCL
米豆腐			3447		THUOCL
聚乙二醇			3447		THUOCL
鲜橙多			3437		THUOCL
桃酥			3434		THUOCL
红烧牛肉			3430		THUOCL
复原乳			3403		THUOCL
酸辣汤			3399		THUOCL
紫苏叶			3374		THUOCL
夫妻肺片			3366		THUOCL
芋泥			3364		THUOCL
叫化鸡			3362		THUOCL
血肠			3360		THUOCL
啤酒鱼			3356		THUOCL
老婆饼			3354		THUOCL
荞面			3329		THUOCL
闽菜			3325		THUOCL
紫米			3285		THUOCL
白斩鸡			3251		THUOCL
调味酱			3250		THUOCL
