word	pinyin	rank	doc_freq	level	source
肝功能			2795		THUOCL
食欲不振			2781		THUOCL
脑血管			2777		THUOCL
毛细血管			2763		THUOCL
过敏反应			2761		THUOCL
免疫功能			2758		THUOCL
血浆			2757		THUOCL
肌腱			2746		THUOCL
大肠杆菌			2744		THUOCL
耳鸣			2740		THUOCL
高血压患者			2733		THUOCL
抗菌			2723		THUOCL
药箱			2721		THUOCL
告知义务			2716		THUOCL
对症治疗			2714		THUOCL
肾功能			2695		THUOCL
检定			2687		THUOCL
增生			2686		THUOCL
口腔科			2684		THUOCL
肿块			2679		THUOCL
放射线			2673		THUOCL
雌激素			2673		THUOCL
可卡因			2669		THUOCL
补肾			2662		THUOCL
肛门			2641		THUOCL
亲子鉴定			2640		THUOCL
细菌感染			2638		THUOCL
疫情监测			2634		THUOCL
优生优育			2631		THUOCL
结石			2630		THUOCL
头骨			2624		THUOCL
血库			2623		THUOCL
支气管炎			2621		THUOCL
健康促进			2616		THUOCL
合作医疗			2616		THUOCL
基因组			2593		THUOCL
后脑			2588		THUOCL
冻伤			2583		THUOCL
医疗设施			2582		THUOCL
并指			2578		THUOCL
生殖器			2578		THUOCL
病程			2578		THUOCL
正常值			2576		THUOCL
血清			2575		THUOCL
唾液			2560		THUOCL
烧伤面积			2560		THUOCL
缓冲区			2556		THUOCL
颅骨			2554		THUOCL
不孕不育			2546		THUOCL
淋巴			2544		THUOCL
颅内出血			2542		THUOCL
脑死亡			2530		THUOCL
消化内科			2512		THUOCL
病死率			2497		THUOCL
梅毒			2489		THUOCL
生理学			2488		THUOCL
狂犬病			2462		THUOCL
体液			2461		THUOCL
心悸			2461		THUOCL
抗衰老			2449		THUOCL
动脉硬化			2447		THUOCL
气短			2443		THUOCL
清热解毒			2443		THUOCL
高原反应			2443		THUOCL
脑梗塞			2441		THUOCL
性功能			2438		THUOCL
中西医结合医院			2437		THUOCL
五脏			2437		THUOCL
转角			2437		THUOCL
致病菌			2430		THUOCL
吞咽			2425		THUOCL
卵巢			2424		THUOCL
鼻塞			2418		THUOCL
淤血			2417		THUOCL
霉菌			2415		THUOCL
霍乱			2411		THUOCL
