word	pinyin	rank	doc_freq	level	source
风		154		1	通用规范汉字表_双源转录核对
丹		155		1	通用规范汉字表_双源转录核对
匀		156		1	通用规范汉字表_双源转录核对
乌		157		1	通用规范汉字表_双源转录核对
勾		158		1	通用规范汉字表_双源转录核对
凤		159		1	通用规范汉字表_双源转录核对
六		160		1	通用规范汉字表_双源转录核对
文		161		1	通用规范汉字表_双源转录核对
亢		162		1	通用规范汉字表_双源转录核对
方		163		1	通用规范汉字表_双源转录核对
火		164		1	通用规范汉字表_双源转录核对
为		165		1	通用规范汉字表_双源转录核对
斗		166		1	通用规范汉字表_双源转录核对
忆		167		1	通用规范汉字表_双源转录核对
计		168		1	通用规范汉字表_双源转录核对
订		169		1	通用规范汉字表_双源转录核对
户		170		1	通用规范汉字表_双源转录核对
认		171		1	通用规范汉字表_双源转录核对
冗		172		1	通用规范汉字表_双源转录核对
讥		173		1	通用规范汉字表_双源转录核对
心		174		1	通用规范汉字表_双源转录核对
尺		175		1	通用规范汉字表_双源转录核对
引		176		1	通用规范汉字表_双源转录核对
丑		177		1	通用规范汉字表_双源转录核对
巴		178		1	通用规范汉字表_双源转录核对
孔		179		1	通用规范汉字表_双源转录核对
队		180		1	通用规范汉字表_双源转录核对
办		181		1	通用规范汉字表_双源转录核对
以		182		1	通用规范汉字表_双源转录核对
允		183		1	通用规范汉字表_双源转录核对
予		184		1	通用规范汉字表_双源转录核对
邓		185		1	通用规范汉字表_双源转录核对
劝		186		1	通用规范汉字表_双源转录核对
双		187		1	通用规范汉字表_双源转录核对
书		188		1	通用规范汉字表_双源转录核对
幻		189		1	通用规范汉字表_双源转录核对
玉		190		1	通用规范汉字表_双源转录核对
刊		191		1	通用规范汉字表_双源转录核对
未		192		1	通用规范汉字表_双源转录核对
末		193		1	通用规范汉字表_双源转录核对
示		194		1	通用规范汉字表_双源转录核对
击		195		1	通用规范汉字表_双源转录核对
打		196		1	通用规范汉字表_双源转录核对
巧		197		1	通用规范汉字表_双源转录核对
正		198		1	通用规范汉字表_双源转录核对
扑		199		1	通用规范汉字表_双源转录核对
卉		200		1	通用规范汉字表_双源转录核对
扒		201		1	通用规范汉字表_双源转录核对
功		202		1	通用规范汉字表_双源转录核对
扔		203		1	通用规范汉字表_双源转录核对
去		204		1	通用规范汉字表_双源转录核对
甘		205		1	通用规范汉字表_双源转录核对
世		206		1	通用规范汉字表_双源转录核对
艾		207		1	通用规范汉字表_双源转录核对
古		208		1	通用规范汉字表_双源转录核对
节		209		1	通用规范汉字表_双源转录核对
本		210		1	通用规范汉字表_双源转录核对
术		211		1	通用规范汉字表_双源转录核对
可		212		1	通用规范汉字表_双源转录核对
丙		213		1	通用规范汉字表_双源转录核对
左		214		1	通用规范汉字表_双源转录核对
厉		215		1	通用规范汉字表_双源转录核对
石		216		1	通用规范汉字表_双源转录核对
右		217		1	通用规范汉字表_双源转录核对
布		218		1	通用规范汉字表_双源转录核对
夯		219		1	通用规范汉字表_双源转录核对
戊		220		1	通用规范汉字表_双源转录核对
龙		221		1	通用规范汉字表_双源转录核对
平		222		1	通用规范汉字表_双源转录核对
灭		223		1	通用规范汉字表_双源转录核对
轧		224		1	通用规范汉字表_双源转录核对
东		225		1	通用规范汉字表_双源转录核对
卡		226		1	通用规范汉字表_双源转录核对
北		227		1	通用规范汉字表_双源转录核对
占		228		1	通用规范汉字表_双源转录核对
凸		229		1	通用规范汉字表_双源转录核对
卢		230		1	通用规范汉字表_双源转录核对
业		231		1	通用规范汉字表_双源转录核对
旧		232		1	通用规范汉字表_双源转录核对
帅		233		1	通用规范汉字表_双源转录核对
归		234		1	通用规范汉字表_双源转录核对
旦		235		1	通用规范汉字表_双源转录核对
目		236		1	通用规范汉字表_双源转录核对
且		237		1	通用规范汉字表_双源转录核对
叶		238		1	通用规范汉字表_双源转录核对
甲		239		1	通用规范汉字表_双源转录核对
申		240		1	通用规范汉字表_双源转录核对
叮		241		1	通用规范汉字表_双源转录核对
电		242		1	通用规范汉字表_双源转录核对
号		243		1	通用规范汉字表_双源转录核对
田		244		1	通用规范汉字表_双源转录核对
由		245		1	通用规范汉字表_双源转录核对
只		246		1	通用规范汉字表_双源转录核对
叭		247		1	通用规范汉字表_双源转录核对
史		248		1	通用规范汉字表_双源转录核对
央		249		1	通用规范汉字表_双源转录核对
兄		250		1	通用规范汉字表_双源转录核对
叽		251		1	通用规范汉字表_双源转录核对
叼		252		1	通用规范汉字表_双源转录核对
叫		253		1	通用规范汉字表_双源转录核对
叩		254		1	通用规范汉字表_双源转录核对
叨		255		1	通用规范汉字表_双源转录核对
另		256		1	通用规范汉字表_双源转录核对
叹		257		1	通用规范汉字表_双源转录核对
冉		258		1	通用规范汉字表_双源转录核对
皿		259		1	通用规范汉字表_双源转录核对
凹		260		1	通用规范汉字表_双源转录核对
囚		261		1	通用规范汉字表_双源转录核对
四		262		1	通用规范汉字表_双源转录核对
生		263		1	通用规范汉字表_双源转录核对
矢		264		1	通用规范汉字表_双源转录核对
失		265		1	通用规范汉字表_双源转录核对
乍		266		1	通用规范汉字表_双源转录核对
禾		267		1	通用规范汉字表_双源转录核对
丘		268		1	通用规范汉字表_双源转录核对
付		269		1	通用规范汉字表_双源转录核对
仗		270		1	通用规范汉字表_双源转录核对
代		271		1	通用规范汉字表_双源转录核对
仙		272		1	通用规范汉字表_双源转录核对
们		273		1	通用规范汉字表_双源转录核对
仪		274		1	通用规范汉字表_双源转录核对
白		275		1	通用规范汉字表_双源转录核对
仔		276		1	通用规范汉字表_双源转录核对
他		277		1	通用规范汉字表_双源转录核对
斥		278		1	通用规范汉字表_双源转录核对
瓜		279		1	通用规范汉字表_双源转录核对
乎		280		1	通用规范汉字表_双源转录核对
丛		281		1	通用规范汉字表_双源转录核对
令		282		1	通用规范汉字表_双源转录核对
用		283		1	通用规范汉字表_双源转录核对
甩		284		1	通用规范汉字表_双源转录核对
印		285		1	通用规范汉字表_双源转录核对
尔		286		1	通用规范汉字表_双源转录核对
乐		287		1	通用规范汉字表_双源转录核对
句		288		1	通用规范汉字表_双源转录核对
匆		289		1	通用规范汉字表_双源转录核对
册		290		1	通用规范汉字表_双源转录核对
卯		291		1	通用规范汉字表_双源转录核对
犯		292		1	通用规范汉字表_双源转录核对
外		293		1	通用规范汉字表_双源转录核对
处		294		1	通用规范汉字表_双源转录核对
冬		295		1	通用规范汉字表_双源转录核对
鸟		296		1	通用规范汉字表_双源转录核对
务		297		1	通用规范汉字表_双源转录核对
包		298		1	通用规范汉字表_双源转录核对
饥		299		1	通用规范汉字表_双源转录核对
主		300		1	通用规范汉字表_双源转录核对
市		301		1	通用规范汉字表_双源转录核对
立		302		1	通用规范汉字表_双源转录核对
冯		303		1	通用规范汉字表_双源转录核对
玄		304		1	通用规范汉字表_双源转录核对
闪		305		1	通用规范汉字表_双源转录核对
兰		306		1	通用规范汉字表_双源转录核对
半		307		1	通用规范汉字表_双源转录核对
汁		308		1	通用规范汉字表_双源转录核对
汇		309		1	通用规范汉字表_双源转录核对
头		310		1	通用规范汉字表_双源转录核对
汉		311		1	通用规范汉字表_双源转录核对
宁		312		1	通用规范汉字表_双源转录核对
穴		313		1	通用规范汉字表_双源转录核对
它		314		1	通用规范汉字表_双源转录核对
讨		315		1	通用规范汉字表_双源转录核对
写		316		1	通用规范汉字表_双源转录核对
让		317		1	通用规范汉字表_双源转录核对
礼		318		1	通用规范汉字表_双源转录核对
训		319		1	通用规范汉字表_双源转录核对
议		320		1	通用规范汉字表_双源转录核对
必		321		1	通用规范汉字表_双源转录核对
讯		322		1	通用规范汉字表_双源转录核对
记		323		1	通用规范汉字表_双源转录核对
永		324		1	通用规范汉字表_双源转录核对
司		325		1	通用规范汉字表_双源转录核对
尼		326		1	通用规范汉字表_双源转录核对
民		327		1	通用规范汉字表_双源转录核对
弗		328		1	通用规范汉字表_双源转录核对
弘		329		1	通用规范汉字表_双源转录核对
出		330		1	通用规范汉字表_双源转录核对
辽		331		1	通用规范汉字表_双源转录核对
奶		332		1	通用规范汉字表_双源转录核对
奴		333		1	通用规范汉字表_双源转录核对
召		334		1	通用规范汉字表_双源转录核对
加		335		1	通用规范汉字表_双源转录核对
皮		336		1	通用规范汉字表_双源转录核对
边		337		1	通用规范汉字表_双源转录核对
孕		338		1	通用规范汉字表_双源转录核对
发		339		1	通用规范汉字表_双源转录核对
圣		340		1	通用规范汉字表_双源转录核对
对		341		1	通用规范汉字表_双源转录核对
台		342		1	通用规范汉字表_双源转录核对
矛		343		1	通用规范汉字表_双源转录核对
纠		344		1	通用规范汉字表_双源转录核对
母		345		1	通用规范汉字表_双源转录核对
幼		346		1	通用规范汉字表_双源转录核对
丝		347		1	通用规范汉字表_双源转录核对
邦		348		1	通用规范汉字表_双源转录核对
式		349		1	通用规范汉字表_双源转录核对
迂		350		1	通用规范汉字表_双源转录核对
刑		351		1	通用规范汉字表_双源转录核对
戎		352		1	通用规范汉字表_双源转录核对
动		353		1	通用规范汉字表_双源转录核对
扛		354		1	通用规范汉字表_双源转录核对
寺		355		1	通用规范汉字表_双源转录核对
吉		356		1	通用规范汉字表_双源转录核对
扣		357		1	通用规范汉字表_双源转录核对
考		358		1	通用规范汉字表_双源转录核对
托		359		1	通用规范汉字表_双源转录核对
老		360		1	通用规范汉字表_双源转录核对
巩		361		1	通用规范汉字表_双源转录核对
圾		362		1	通用规范汉字表_双源转录核对
执		363		1	通用规范汉字表_双源转录核对
扩		364		1	通用规范汉字表_双源转录核对
扫		365		1	通用规范汉字表_双源转录核对
地		366		1	通用规范汉字表_双源转录核对
场		367		1	通用规范汉字表_双源转录核对
扬		368		1	通用规范汉字表_双源转录核对
耳		369		1	通用规范汉字表_双源转录核对
芋		370		1	通用规范汉字表_双源转录核对
共		371		1	通用规范汉字表_双源转录核对
芒		372		1	通用规范汉字表_双源转录核对
亚		373		1	通用规范汉字表_双源转录核对
芝		374		1	通用规范汉字表_双源转录核对
朽		375		1	通用规范汉字表_双源转录核对
朴		376		1	通用规范汉字表_双源转录核对
机		377		1	通用规范汉字表_双源转录核对
权		378		1	通用规范汉字表_双源转录核对
过		379		1	通用规范汉字表_双源转录核对
臣		380		1	通用规范汉字表_双源转录核对
吏		381		1	通用规范汉字表_双源转录核对
再		382		1	通用规范汉字表_双源转录核对
协		383		1	通用规范汉字表_双源转录核对
西		384		1	通用规范汉字表_双源转录核对
压		385		1	通用规范汉字表_双源转录核对
厌		386		1	通用规范汉字表_双源转录核对
戌		387		1	通用规范汉字表_双源转录核对
在		388		1	通用规范汉字表_双源转录核对
百		389		1	通用规范汉字表_双源转录核对
有		390		1	通用规范汉字表_双源转录核对
存		391		1	通用规范汉字表_双源转录核对
而		392		1	通用规范汉字表_双源转录核对
页		393		1	通用规范汉字表_双源转录核对
匠		394		1	通用规范汉字表_双源转录核对
夸		395		1	通用规范汉字表_双源转录核对
夺		396		1	通用规范汉字表_双源转录核对
灰		397		1	通用规范汉字表_双源转录核对
达		398		1	通用规范汉字表_双源转录核对
列		399		1	通用规范汉字表_双源转录核对
死		400		1	通用规范汉字表_双源转录核对
成		401		1	通用规范汉字表_双源转录核对
夹		402		1	通用规范汉字表_双源转录核对
夷		403		1	通用规范汉字表_双源转录核对
轨		404		1	通用规范汉字表_双源转录核对
邪		405		1	通用规范汉字表_双源转录核对
尧		406		1	通用规范汉字表_双源转录核对
划		407		1	通用规范汉字表_双源转录核对
迈		408		1	通用规范汉字表_双源转录核对
毕		409		1	通用规范汉字表_双源转录核对
至		410		1	通用规范汉字表_双源转录核对
此		411		1	通用规范汉字表_双源转录核对
贞		412		1	通用规范汉字表_双源转录核对
师		413		1	通用规范汉字表_双源转录核对
尘		414		1	通用规范汉字表_双源转录核对
尖		415		1	通用规范汉字表_双源转录核对
劣		416		1	通用规范汉字表_双源转录核对
光		417		1	通用规范汉字表_双源转录核对
当		418		1	通用规范汉字表_双源转录核对
早		419		1	通用规范汉字表_双源转录核对
吁		420		1	通用规范汉字表_双源转录核对
吐		421		1	通用规范汉字表_双源转录核对
吓		422		1	通用规范汉字表_双源转录核对
虫		423		1	通用规范汉字表_双源转录核对
曲		424		1	通用规范汉字表_双源转录核对
团		425		1	通用规范汉字表_双源转录核对
吕		426		1	通用规范汉字表_双源转录核对
同		427		1	通用规范汉字表_双源转录核对
吊		428		1	通用规范汉字表_双源转录核对
吃		429		1	通用规范汉字表_双源转录核对
因		430		1	通用规范汉字表_双源转录核对
吸		431		1	通用规范汉字表_双源转录核对
吗		432		1	通用规范汉字表_双源转录核对
吆		433		1	通用规范汉字表_双源转录核对
屿		434		1	通用规范汉字表_双源转录核对
屹		435		1	通用规范汉字表_双源转录核对
岁		436		1	通用规范汉字表_双源转录核对
帆		437		1	通用规范汉字表_双源转录核对
回		438		1	通用规范汉字表_双源转录核对
岂		439		1	通用规范汉字表_双源转录核对
则		440		1	通用规范汉字表_双源转录核对
刚		441		1	通用规范汉字表_双源转录核对
网		442		1	通用规范汉字表_双源转录核对
肉		443		1	通用规范汉字表_双源转录核对
年		444		1	通用规范汉字表_双源转录核对
朱		445		1	通用规范汉字表_双源转录核对
先		446		1	通用规范汉字表_双源转录核对
丢		447		1	通用规范汉字表_双源转录核对
廷		448		1	通用规范汉字表_双源转录核对
舌		449		1	通用规范汉字表_双源转录核对
竹		450		1	通用规范汉字表_双源转录核对
迁		451		1	通用规范汉字表_双源转录核对
乔		452		1	通用规范汉字表_双源转录核对
迄		453		1	通用规范汉字表_双源转录核对
伟		454		1	通用规范汉字表_双源转录核对
传		455		1	通用规范汉字表_双源转录核对
乒		456		1	通用规范汉字表_双源转录核对
乓		457		1	通用规范汉字表_双源转录核对
休		458		1	通用规范汉字表_双源转录核对
伍		459		1	通用规范汉字表_双源转录核对
伏		460		1	通用规范汉字表_双源转录核对
优		461		1	通用规范汉字表_双源转录核对
臼		462		1	通用规范汉字表_双源转录核对
伐		463		1	通用规范汉字表_双源转录核对
延		464		1	通用规范汉字表_双源转录核对
仲		465		1	通用规范汉字表_双源转录核对
件		466		1	通用规范汉字表_双源转录核对
任		467		1	通用规范汉字表_双源转录核对
伤		468		1	通用规范汉字表_双源转录核对
价		469		1	通用规范汉字表_双源转录核对
伦		470		1	通用规范汉字表_双源转录核对
份		471		1	通用规范汉字表_双源转录核对
华		472		1	通用规范汉字表_双源转录核对
仰		473		1	通用规范汉字表_双源转录核对
仿		474		1	通用规范汉字表_双源转录核对
伙		475		1	通用规范汉字表_双源转录核对
伪		476		1	通用规范汉字表_双源转录核对
自		477		1	通用规范汉字表_双源转录核对
伊		478		1	通用规范汉字表_双源转录核对
血		479		1	通用规范汉字表_双源转录核对
向		480		1	通用规范汉字表_双源转录核对
似		481		1	通用规范汉字表_双源转录核对
后		482		1	通用规范汉字表_双源转录核对
行		483		1	通用规范汉字表_双源转录核对
舟		484		1	通用规范汉字表_双源转录核对
全		485		1	通用规范汉字表_双源转录核对
会		486		1	通用规范汉字表_双源转录核对
杀		487		1	通用规范汉字表_双源转录核对
合		488		1	通用规范汉字表_双源转录核对
兆		489		1	通用规范汉字表_双源转录核对
企		490		1	通用规范汉字表_双源转录核对
众		491		1	通用规范汉字表_双源转录核对
爷		492		1	通用规范汉字表_双源转录核对
伞		493		1	通用规范汉字表_双源转录核对
创		494		1	通用规范汉字表_双源转录核对
肌		495		1	通用规范汉字表_双源转录核对
肋		496		1	通用规范汉字表_双源转录核对
朵		497		1	通用规范汉字表_双源转录核对
杂		498		1	通用规范汉字表_双源转录核对
危		499		1	通用规范汉字表_双源转录核对
旬		500		1	通用规范汉字表_双源转录核对
旨		501		1	通用规范汉字表_双源转录核对
旭		502		1	通用规范汉字表_双源转录核对
负		503		1	通用规范汉字表_双源转录核对
匈		504		1	通用规范汉字表_双源转录核对
名		505		1	通用规范汉字表_双源转录核对
各		506		1	通用规范汉字表_双源转录核对
多		507		1	通用规范汉字表_双源转录核对
争		508		1	通用规范汉字表_双源转录核对
色		509		1	通用规范汉字表_双源转录核对
壮		510		1	通用规范汉字表_双源转录核对
冲		511		1	通用规范汉字表_双源转录核对
妆		512		1	通用规范汉字表_双源转录核对
冰		513		1	通用规范汉字表_双源转录核对
庄		514		1	通用规范汉字表_双源转录核对
庆		515		1	通用规范汉字表_双源转录核对
亦		516		1	通用规范汉字表_双源转录核对
刘		517		1	通用规范汉字表_双源转录核对
齐		518		1	通用规范汉字表_双源转录核对
交		519		1	通用规范汉字表_双源转录核对
衣		520		1	通用规范汉字表_双源转录核对
次		521		1	通用规范汉字表_双源转录核对
产		522		1	通用规范汉字表_双源转录核对
决		523		1	通用规范汉字表_双源转录核对
亥		524		1	通用规范汉字表_双源转录核对
充		525		1	通用规范汉字表_双源转录核对
妄		526		1	通用规范汉字表_双源转录核对
闭		527		1	通用规范汉字表_双源转录核对
问		528		1	通用规范汉字表_双源转录核对
闯		529		1	通用规范汉字表_双源转录核对
羊		530		1	通用规范汉字表_双源转录核对
并		531		1	通用规范汉字表_双源转录核对
关		532		1	通用规范汉字表_双源转录核对
米		533		1	通用规范汉字表_双源转录核对
灯		534		1	通用规范汉字表_双源转录核对
州		535		1	通用规范汉字表_双源转录核对
汗		536		1	通用规范汉字表_双源转录核对
污		537		1	通用规范汉字表_双源转录核对
江		538		1	通用规范汉字表_双源转录核对
汛		539		1	通用规范汉字表_双源转录核对
池		540		1	通用规范汉字表_双源转录核对
汝		541		1	通用规范汉字表_双源转录核对
汤		542		1	通用规范汉字表_双源转录核对
忙		543		1	通用规范汉字表_双源转录核对
兴		544		1	通用规范汉字表_双源转录核对
宇		545		1	通用规范汉字表_双源转录核对
守		546		1	通用规范汉字表_双源转录核对
宅		547		1	通用规范汉字表_双源转录核对
字		548		1	通用规范汉字表_双源转录核对
安		549		1	通用规范汉字表_双源转录核对
讲		550		1	通用规范汉字表_双源转录核对
讳		551		1	通用规范汉字表_双源转录核对
军		552		1	通用规范汉字表_双源转录核对
讶		553		1	通用规范汉字表_双源转录核对
许		554		1	通用规范汉字表_双源转录核对
讹		555		1	通用规范汉字表_双源转录核对
论		556		1	通用规范汉字表_双源转录核对
讼		557		1	通用规范汉字表_双源转录核对
农		558		1	通用规范汉字表_双源转录核对
讽		559		1	通用规范汉字表_双源转录核对
设		560		1	通用规范汉字表_双源转录核对
访		561		1	通用规范汉字表_双源转录核对
诀		562		1	通用规范汉字表_双源转录核对
寻		563		1	通用规范汉字表_双源转录核对
那		564		1	通用规范汉字表_双源转录核对
迅		565		1	通用规范汉字表_双源转录核对
尽		566		1	通用规范汉字表_双源转录核对
导		567		1	通用规范汉字表_双源转录核对
异		568		1	通用规范汉字表_双源转录核对
弛		569		1	通用规范汉字表_双源转录核对
孙		570		1	通用规范汉字表_双源转录核对
阵		571		1	通用规范汉字表_双源转录核对
阳		572		1	通用规范汉字表_双源转录核对
收		573		1	通用规范汉字表_双源转录核对
阶		574		1	通用规范汉字表_双源转录核对
阴		575		1	通用规范汉字表_双源转录核对
防		576		1	通用规范汉字表_双源转录核对
奸		577		1	通用规范汉字表_双源转录核对
如		578		1	通用规范汉字表_双源转录核对
妇		579		1	通用规范汉字表_双源转录核对
妃		580		1	通用规范汉字表_双源转录核对
好		581		1	通用规范汉字表_双源转录核对
她		582		1	通用规范汉字表_双源转录核对
妈		583		1	通用规范汉字表_双源转录核对
戏		584		1	通用规范汉字表_双源转录核对
羽		585		1	通用规范汉字表_双源转录核对
观		586		1	通用规范汉字表_双源转录核对
欢		587		1	通用规范汉字表_双源转录核对
买		588		1	通用规范汉字表_双源转录核对
红		589		1	通用规范汉字表_双源转录核对
驮		590		1	通用规范汉字表_双源转录核对
纤		591		1	通用规范汉字表_双源转录核对
驯		592		1	通用规范汉字表_双源转录核对
约		593		1	通用规范汉字表_双源转录核对
级		594		1	通用规范汉字表_双源转录核对
纪		595		1	通用规范汉字表_双源转录核对
驰		596		1	通用规范汉字表_双源转录核对
纫		597		1	通用规范汉字表_双源转录核对
巡		598		1	通用规范汉字表_双源转录核对
寿		599		1	通用规范汉字表_双源转录核对
弄		600		1	通用规范汉字表_双源转录核对
麦		601		1	通用规范汉字表_双源转录核对
玖		602		1	通用规范汉字表_双源转录核对
玛		603		1	通用规范汉字表_双源转录核对
形		604		1	通用规范汉字表_双源转录核对
进		605		1	通用规范汉字表_双源转录核对
戒		606		1	通用规范汉字表_双源转录核对
吞		607		1	通用规范汉字表_双源转录核对
远		608		1	通用规范汉字表_双源转录核对
违		609		1	通用规范汉字表_双源转录核对
韧		610		1	通用规范汉字表_双源转录核对
运		611		1	通用规范汉字表_双源转录核对
扶		612		1	通用规范汉字表_双源转录核对
抚		613		1	通用规范汉字表_双源转录核对
坛		614		1	通用规范汉字表_双源转录核对
技		615		1	通用规范汉字表_双源转录核对
坏		616		1	通用规范汉字表_双源转录核对
抠		617		1	通用规范汉字表_双源转录核对
扰		618		1	通用规范汉字表_双源转录核对
扼		619		1	通用规范汉字表_双源转录核对
